sft	1762322
cmtl	23197
msbi	1466026
tars	1819790
zepp	1720446
ipod	1818876
sri	1043337
jfr	1276533
nyxh	1857190
sol	1417892
rmr	1644378
chuy	1524931
thff	714562
fcbc	859070
lmaca	1831992
agcb	1830232
jpi	1547994
rgp	1084765
calt	1795579
ccap	1633336
thr	1489096
mitt	1514281
moln	1745114
wprt	1370416
inaq	1862463
smpr	773717
zev	1802749
tbph	1583107
eose	1805077
atom	1420520
rvi	1735184
acbi	1461755
vec	1601548
fnch	1733257
efr	1258623
mmu	886043
albo	1322505
nktx	1787400
btbt	1710350
mua	901243
abst	1071058
seah	1820852
hpi	1176199
kodk	31235
dibs	1600641
igd	1285890
casa	1333835
cpac	1221029
bw	1630805
tspq	1838219
sxc	1514705
ncv	1214935
revh	1841389
srlp	1525287
rigl	1034842
rev	887921
iva	1756594
gthx	1560241
gmii	1819395
gtpb	1842046
hov	357294
curi	1776909
arow	717538
nqp	870780
mbwm	1042729
vaqc	1842386
mcbs	1747068
awp	1390195
dfp	1559991
rfl	1713863
ufcs	101199
pae	1720821
talk	1803901
stk	1471420
tshmy	1503526
aeri	1337553
rbnc	1606440
edn	1395213
dx	826675
rytm	1649904
evn	1074540
mcrb	1609809
bned	1634117
vapo	1253176
loco	1606366
itrn	1337117
bgfv	1156388
asts	1780312
flmn	1703785
myn	882150
pets	1040130
gdlc	1729997
isd	1534880
loop	1504678
vki	908993
biox	1769484
mfl	1045126
btcm	1517496
ead	1210123
cyd	932695
nhf	1356115
mnmd	1813814
dpg	1515671
fsp	1031316
amal	1823608
apph	1807707
bvh	315858
safly	1538028
orc	1518621
arlo	1736946
blbd	1589526
haac	1824013
prpc	1821329
ll	1396033
dsu	1051003
allt	1365767
fsd	1494530
siga	1010086
co	1467808
leo	818972
bfst	1624322
cgen	1119774
tpvg	1580345
cpsi	1169445
frph	844059
newp	1369085
tig	1801754
jspr	1788028
yin	1661125
dspg	915778
dtst	1419951
dba	1383082
crf	33934
mux	314203
dgnu	1827076
trns	99302
sdig	1856028
tcs	1411688
pavm	1624326
bfc	1746109
jhb	1647933
amam	1836056
pv	1818787
sptk	1836259
ytpg	1840859
notv	720154
mca	888410
adag	1818838
irs	933267
nakd	1707919
lpg	1596993
bh	1726173
kavl	1762239
kvsb	1846069
rmt	912147
scpl	1760717
insw	1679049
tipt	1393726
prqr	1612940
pflt	1504619
ngab	1827980
rada	761238
alrs	903419
rex	744187
lwel	1567098
tbcp	1815753
dwac	1849635
rekr	1697851
pko	1412350
smmt	1599298
wsbf	1569994
motv	1827821
bui	1528988
mvbf	1277902
mbac	1839175
tdw	98222
xone	1561627
fmac	1822219
hayn	858655
ctaq	1823634
wtba	1166928
eqd	1818221
sb	1434754
cmrx	1117480
spro	1701108
snrh	1823854
eto	1281926
finm	1823855
bmrc	1403475
fisi	862831
joff	1824149
iiac	1825042
hql	884121
aehr	1040470
aud	1067837
tcva	1845580
hhla	1824185
ohpa	1836129
agac	1833909
zom	1684144
nptn	1227025
trit	1819876
gain	1321741
bwb	1341317
bbcp	1703956
phvs	1830487
vacc	1828185
kdny	1435049
ephy	1827248
rbb	1499422
mcft	1638290
pacx	1829797
dcrn	1836154
spne	1637761
icpt	1270073
cvm	725363
pdot	1841845
itmr	1613170
ebf	33002
akya	1711933
pasg	1787297
amsc	880807
hio	910068
amot	46129
nstb	1834518
mofg	1412665
bcov	1313275
sos	1346610
aerg	879911
clls	1627281
hbt	775215
vgii	1841761
impx	1820191
dsx	1318885
yi	1738906
trc	96869
flic	740663
fcax	1823733
cool	1829953
gpm	1310709
fmnb	709337
htbi	1538263
aaqc	1838883
tlga	1827871
scvl	895447
dlth	1649744
eqbk	1227500
ryam	1597672
avdl	1012477
avd	5981
ecc	1604174
xxii	1347858
sy	1758530
oepw	1824677
epzm	1571498
senea	88948
ikna	1835579
crd-a	25475
kplt	1785424
cstr	1676479
anip	1023024
ibcp	39311
fra	1259708
nvgs	1581804
repx	1001614
gtx	1735707
akba	1517022
gern	886744
mirm	1759425
vpg	1487952
gbab	1495825
ngca	1843388
bxc	1301787
zixi	855612
gilt	897322
xpdi	1839341
ufpt	914156
noa	1368519
usx	923571
djco	783412
blu	1259942
msb	65172
ezoo	1752372
joan	1834585
bolt	1641281
acam	1846125
alt	1326190
laws	703604
txcb	1006840
hpf	1189740
flxn	1419600
pmo	900422
aldx	1341235
tetc	1840920
tnk	1419945
cidm	1173204
hear	1493761
fhtx	1822462
clvs	1466301
sdhy	1812923
naac	1830063
nbtx	1760854
caf	1368493
rrd	29669
muj	1053988
ipha	1598599
ktf	839533
apyx	719135
ooma	1327688
miy	890393
twi	899751
ppt	827773
qd	1692705
tpgy	1819399
ebtc	1018399
adn	1744494
lhc	1824153
gnty	1058867
pnnt	1383414
ztr	836412
vtgn	1411685
evlo	1694665
omn	1090061
gig	1836981
vstm	1526119
kvsa	1841873
jnce	1640455
vktx	1607678
glsi	1799788
selb	1453687
apei	1201792
rfi	891290
gtyh	1682325
aomr	1766478
bfz	1137391
howl	1785530
cem	1488775
cvlg	928658
free	1753706
ccbg	726601
dgica	800457
mson	880432
irmd	1325618
ssti	1351636
hmtv	1567345
supv	1517399
stxs	1289340
eols	1570562
higa	1823776
kopn	771266
altg	1759824
ellky	1437194
eglx	1854233
etb	1308927
klr	1719489
aplt	1697532
mhn	1038186
spfi	1163668
nan	1074769
brdg	1854401
ezpw	876523
uroy	1711570
aciu	1651625
lnd	1499849
btaq	1815526
krt	1758021
cnty	911147
fsbc	1275168
mile	1819035
soly	1548187
zyxi	846475
lotz	1759008
asxc	876378
jri	1539337
grts	1656634
ever	1640428
sd	1349436
enpc	1816261
gut	1080720
fdus	1513363
rcel	1762303
mpx	1129155
tti	844965
tg	850429
aef	846676
aty	1861233
snii	1838359
autl	1730463
pcpc	1824993
ndac	1837067
cste	1504379
sbnc	703904
wsr	1175535
cps	1320461
dmyq	1836833
sgu	1002590
orrcf	1390352
atmr	1836176
hcic	1829455
wuyi	1687065
hix	1058239
yac	1815302
enob	1527728
smbc	916907
ennv	1832351
dbo	1383058
frxb	1840161
afb	1162027
uve	891166
cdxc	1386570
thrn	1844280
glbl	1838615
slcr	1826553
gmbt	1836190
ppgh	1826333
maps	1779474
gsqd	1837207
kalv	1348911
bhb	743367
nodk	1681206
sfst	1090009
legh	1436208
wldn	1370450
gwrs	1434728
trin	1786108
cznc	810958
ctt	1341141
lsea	1721386
tioa	1846163
tlys	1524025
cbah	1828723
jcic	1822312
twni	1835881
spgs	1839127
ross	1841610
giix	1841080
coli	1829615
acii	1838614
xbit	1626878
scle	1838697
acah	1836274
gmhly	1438848
macc	1840148
slac	1834755
kuri	1836967
stxb	1499453
alto	778164
fact	1838987
gfx	1823896
ptoc	1838238
kzr	1645666
sbow	351817
rxra	1840463
scob	1838431
lmrk	1615346
nsr	813639
gnus	1355848
ffa	1291334
lchd	1715433
wald	1840199
hawel	46207
ois	1121484
ccne	736772
btx	748592
kor	1507964
min	826735
yell	716006
anzu	1840877
kbal	55772
ccb	1437958
atro	8063
sgc	95574
amyt	1783010
wndw	1071840
brg	1442626
ufi	100726
mrns	1267813
pmm	844790
rdvt	1720116
dms	1725134
nunz	886093
ezrg	1543066
atto	1606457
peo	216851
twnd	1814215
ncz	1227857
next	1612720
glo	1350869
bdsi	1103021
axdx	727207
true	1327318
jro	1289213
igic	1794338
svfc	1837240
mogo	1602842
dtoc	1839998
pbt	319654
asa	1230869
pmx	1181506
akts	1584754
faca	1839550
bym	1181187
ctra	858470
glad	1143513
ttsh	1552800
hcar	1824846
kpti	1503802
rei	1384195
pfdr	1839132
dxlg	813298
fldm	1162194
claa	1837739
abus	1447028
hbmd	1390162
dsm	855887
omer	1285819
mec	1766368
solo	1637736
mlr	924822
pstx	1661460
prsr	1825473
meka	1870258
ello	946394
dpls	866439
ebon	1799290
smbk	1038773
hgen	1293310
rlmd	1553643
inve	1036044
muds	1820727
swbk	1829730
byts	1842566
edd	1388141
lcut	874396
prvb	1695357
untc	798949
pfl	1244183
asg	786035
nrp	1171486
via	1606268
bkt	832327
civb	944745
lctx	876343
rmm	1771226
atax	1059142
stks	1399520
fof	1375340
nstc	1835817
sor	91847
nat	1000177
mmt	809173
nev	1469392
pmgm	1837607
plmi	1840317
lca	1844642
anpcy	1620678
sdac	1837248
hyac	1819253
care	1829576
tpgs	1840927
anac	1829558
soi	1697500
csta	1834032
clpt	1285550
mcr	851170
fll	891482
cue	1645460
amnb	741516
fuv	1558583
cato	18255
krus	1772177
tk	911971
osbc	357173
bsn	1815805
bsrr	1130144
ssaa	1830547
rrbi	1071236
acv	1636289
aggr	1842329
hmco	1829042
oia	835333
otlk	1649989
dhca	1838163
npce	1528287
mpaa	918251
fthm	1753162
pmf	1140392
esm	1841420
rcky	895456
bnft	1576169
ardc	1515324
agfy	1800637
evi	65312
fsrx	1834336
ins	320340
ftsi	1529463
myj	884216
krnl	1832950
aray	1138723
kmf	1500096
erc	1227073
th	1712189
btnb	1831236
gbli	1494904
cfvi	1830081
bny	1137390
htpa	1828817
jgh	1615905
urgn	1668243
agle	1636282
tyg	1268533
prth	1653558
sic	1723866
rain	1724979
awh	926617
smts	1705259
fpi	1591670
altu	1822366
zme	1838937
frst	1325670
artna	863110
stem	1758766
puyi	1750264
itic	720858
gpac	1831979
tsib	1832737
pcyo	276720
hffg	1680873
tei	909112
llnw	1391127
fei	1556336
enfa	1828972
aenz	1572621
cova	1837160
chaa	1838293
iii	1371489
brt	14846
urg	1375205
xyf	1725033
ngl	1504461
adms	1328143
axti	1051627
pcq	1140411
atha	1620463
wimi	1770088
vsta	1792829
plxp	1497504
camp	730255
hyi	1497186
tufn	1757399
clnn	1822791
dgns	1827075
atos	1488039
blua	1831006
ziop	1107421
gpp	1635650
ejfa	1839434
vtru	1805012
cnf	1733868
vrca	1660334
viot	1742770
crge	1277250
cnd	1824301
kiii	1826059
dhbc	1838176
inbk	1562463
lkco	1487839
cncn	1191334
invu	862651
dqws	1652561
ht	1063344
klaq	1823323
fwac	1847874
tzps	1823481
dnz	1830374
clrm	1831937
ampi	1835636
ebet	1829966
gamc	1841125
vra	1495320
lcaa	1841024
etnb	1785173
ff	1337298
tinv	1820144
aurc	1835856
arrw	1835972
hugs	1836894
wpca	1836075
vera	1831828
fiv	1687081
bgh	1521404
ipldp	52485
fixx	1661998
ccac	1794621
ftcv	1829328
eot	1454741
kndi	1316517
eypt	1314102
goed	1810140
cpsr	1805087
kinz	1820875
ivan	1819142
sien	1551693
akus	1722271
yrd	1631761
mtem	1183765
brbs	842717
cvgi	1290900
epix	1633932
rvp	946563
athn	1840292
hccc	1822935
nvec	724910
psf	1498612
surf	1718108
mdh	1823143
caba	1759138
ftaa	1832696
kirk	1056285
emo	1517518
hrzn	1487428
avnw	1377789
tmkr	1821606
ader	1822912
fcuv	1590418
fora	1829280
nsrpf	1536674
bedu	1696355
smmf	811808
cbnk	1419536
hbcp	1436425
sppi	831547
gwgh	1522690
pow	1829427
aout	1808997
dhhc	1830188
cptk	1827899
vtiq	1823884
gtpa	1837105
nvsa	1838433
eac	1832765
swet	1828914
fmiv	1842916
kio	1515940
actd	1842279
adex	1830029
epwr	1825720
picc	1835800
atvc	1831874
borr	1715497
cdak	1659352
iiii	1829889
disa	1838831
cinr	1575051
pfis	1056943
nr	71829
jrs	1158289
xpoa	1821742
sqz	1604477
thtx	1512717
piai	1819175
ctmx	1501989
jfu	1619544
vntr	1705682
tci	733590
rbtk	1594204
vlgea	103595
rxst	1111485
clsd	1539029
plpc	80035
reax	1862461
rlgt	1171155
lvra	1841383
ssss	1509470
rcs	916183
pbfs	1769663
sar	1377936
wia	1254370
ampe	1411906
aszp	1021917
fusn	1805890
mic	1845290
atcx	1751143
utmd	706698
advv	1698519
ater	1757715
rrgb	1171759
mvt	897269
cia	24090
ajx	1614806
qmco	709283
mqt	887394
fnlc	765207
pcb	1423869
plm	866028
pond	1842430
sbtx	1671858
ltrpa	1606745
nmtr	1551986
cveo	1590584
puck	1836100
egan	1066194
svok	1828672
cogt	1622229
ibex	1720420
ipvf	1839610
afcg	1822523
cto	23795
bmea	1840439
mymd	1321834
mpb	879635
gbox	1419275
whf	1552198
gss	903571
isos	1840572
myc	882152
fst	1815737
meip	1262104
oyst	1720725
txmd	25743
vpcb	1840792
gsaq	1823707
hlah	1826814
natr	275053
mue	1071899
tmq	1543418
mci	275694
dzsi	1101680
fssi	1822862
cfv	1828049
ipva	1839608
cru	1825497
vpcc	1841408
iif	916618
stly	797465
clas	1826855
cffe	1839530
vpv	895528
opt	1815620
tschy	1614483
iacb	1835378
mgta	1690585
taco	1585583
stre	1838361
ptsi	798287
fct	1282850
eskyf	1010559
nml	1562051
csse	1679063
onds	1646188
bkcc	1326003
macq	1838672
dtrc	1182737
rvac	1846136
sctc	1577445
mixt	1576914
mtac	1826667
hpx	1809353
mta	1722606
ocx	1642380
gf	858706
pck	1170300
gte	1273441
nltx	1404644
lokm	1841585
valu	717720
rclf	1833498
ueps	1041514
nls	1078207
hoft	1077688
ghl	1282977
tekk	1822027
oacb	1820931
asaq	1819510
smsi	948708
spxx	1338561
pvbc	1778784
uone	1041657
hcii	1823033
bkn	894242
inse	1615063
ear	1719395
mon	1828325
scaq	1821812
nbn	811831
bgt	1287480
qtt	1733298
lptv	1643988
prof	1628808
lovv	1605780
pkoh	76282
ithx	1828852
mgu	1326390
cdr	761648
powl	80420
gramf	1876945
nl	72162
eex	1579214
bgr	1306550
dyns	1854270
poetf	1437424
fngr	1602409
nvgi	1500122
fbio	1429260
nmg	1649752
achl	1830749
gcbc	1070524
bdtx	1701541
evm	1177161
pcsb	1691337
ags	1593548
ston	1753886
cnlhn	23426
expr	1483510
fen	1284940
grin	1725293
nrac	1831964
dbdr	1823144
infu	1337013
nuo	878200
scor	1158172
nbh	1178839
luna	1239819
pht	1166258
aqb	1603978
wilc	1030997
lcap	1802450
znte	1823652
dbl	1525201
svfb	1837238
inmb	1711754
frgi	1534992
emf	809708
pmts	1641614
msgm	1821175
hiti	1847409
athx	1368148
vrna	1657312
foa	1828937
npv	897421
incr	1857030
nca	818851
phd	1305767
ltcn	1732406
gp	1584547
gwii	1850487
dmb	1565381
akic	1826574
obelf	1334388
ocn	873860
dfph	1799191
scvx	1794717
actg	934549
silc	916793
lhaa	1841948
immp	1506184
taca	1826991
acev	1813658
cas	1822309
sv	1822966
kmph	1434647
voso	1822888
mcbc	1053584
vhc	1082324
kaii	1825962
fsbw	1530249
wrac	1855168
shmp	1465470
nexi	1538210
mfm	801961
fuaiy	1132571
crnt	1119769
ssdt	1673504
nxp	883618
velo	1832371
tgrf	1551286
hexo	1690947
chn	845379
cadl	1841387
mg	1436126
swag	1841800
noac	1824888
vtnr	890447
aspc	1836547
ldha	1842373
mtrx	866273
rdhl	1553846
fvcb	1675644
sund	1171838
esgc	1532981
fvt	1824434
biot	1825413
boas	1838544
arbg	1823826
ptic	1821075
vii	1826011
zwrk	1828438
ostr	1834226
itq	1805508
blts	1827328
flme	1831481
oncr	1671818
paqc	1830531
shac	1820160
cslt	1433714
tmac	1835236
lmnr	1342423
gnac	1832250
hbio	1123494
cdzi	727273
gdp	943861
inod	903651
zeus	917470
drio	1533998
mrmd	1522767
lndc	1005286
iea	1652362
nxq	885733
cix	1049606
cybe	768411
dnay	1850079
tsi	809559
vcxa	1848898
cbay	1042074
iacc	1844579
nrim	1163370
ctxr	1506251
ncmi	1377630
agmh	1705402
thma	1835567
liii	1840780
pkbk	1315399
frsg	1842883
ftf	1233087
mav	1258943
eggf	1843973
emkr	808326
pfsw	1095315
afaq	1841661
mhi	1223026
jce	1385763
mhld	1412100
mesa	810332
evf	1070732
unty	920427
mrln	1260968
gdo	1472341
sjt	319655
fzt	1839824
fmao	792966
esca	33488
twoa	1843988
ngvc	1547459
skya	1847152
scm	1551901
mulg	1629665
kair	1824171
ictsf	1010134
hcaq	1833769
qtnt	1596946
ctso	1175151
axu	1364128
icad	749660
eqha	1826729
drtt	1340476
syrs	1556263
acet	1720580
glha	1841734
orrf	826154
ih	1814423
pke	76267
xoma	791908
pipp	1822835
byrn	1354866
bbw	1113809
pdsb	1472091
hrow	1360214
seovf	1491434
lgi	1278211
nuw	1450445
fsii	1822711
fins	1745059
twn	804123
alco	3545
hqi	1140102
prtg	1095435
beem	1398805
cgtx	1455365
scd	1270131
voxx	807707
vtn	883265
angn	1601485
tcrr	1750019
drrx	1082038
avepy	1446189
smti	714256
idba	1824036
trca	1840353
cmls	1058623
esxb	1323648
ortx	1748907
strs	885508
fund	825202
mtt	1454021
jpdyy	1615026
sbt	1680379
dhy	1061353
fdbc	1098151
odc	74046
isle	1837997
srra	1290149
hx	1702318
pcom	1204413
envi	1822691
bbig	1717556
oca	1827669
ctic	891293
nhs	1487610
bcbp	1228454
cvcy	1127371
alpn	1626199
suns	1508171
nisn	1603993
nath	69733
glre	1385613
dwin	1812360
nsrcf	1302084
wlfc	1018164
tmts	1822553
ppta	1526243
cece	3197
espr	1434868
pfhd	1630856
atnx	1300699
pstl	1759774
ghac	1806156
lrmr	1374690
pdlb	1703489
dlca	1831928
tern	1831363
vhaq	1823857
pirs	1583648
bite	1831270
ds	1175483
vel	1692376
cplp	1392326
frw	1825739
swkh	1089907
frtg	1602813
dakt	915779
jof	859796
fccy	1141807
kmda	1567529
opa	1843121
aft	1502573
acrhf	1762359
codx	1692415
dhx	1393883
crzn	1844635
eod	1386067
ckpt	1651407
gstx	1497649
qfta	1830795
apen	1251769
evg	1287498
ovid	1636651
srsa	1821682
flc	1245648
bhr	1574085
esq	1531031
gpja	41091
etx	1563696
fbiz	1521951
tcac	1801602
bgsx	1838666
gmda	1600847
acnb	715579
mtnb	1582554
alya	1734520
pwfl	1774170
dhf	1057861
fif	1513789
abti	1442999
crdf	1213037
pbyi	1401667
wrap	1702924
infi	1113148
vinc	1796129
nxtc	1661059
pzc	1181504
czfs	739421
catn	1632275
srt	1031029
ggt	921671
hyb	825345
cmcm	1597835
jtd	1397173
emx	1285786
nro	1261166
nc	789933
quad	1481792
sldb	1707502
lazy	1721741
bwfg	1505732
freq	1703647
tbnk	1447051
vbf	5094
ihit	1682811
ide	1417802
clim	1835713
iti	350868
tsbk	1046050
igi	1462586
dbb	1383084
mreo	1719714
fenc	1211583
nwpx	1001385
asti	1350102
afib	1522860
seel	1017491
myfw	1327607
wrn	1364125
yj	1759614
ivh	1568292
avro	1681087
sbii	1842729
smlp	1549922
nhhs	1503707
ehi	1228509
nxr	888411
grx	1391437
pxlw	1040161
pana	1828989
vcka	1820190
glop	1598655
nnbr	918541
enx	1177162
aif	1526697
prtk	1178711
celc	1603454
mlyf	1801762
weys	106532
tgrp	1658605
nsl	1093428
ctrm	1720161
cfms	1305773
crecf	1478035
sesn	1485003
levl	1412707
fdeu	1646109
vect	1836379
impl	1445499
jfin	1743102
aveo	1325879
hofv	1708176
bsvn	1746129
asps	1462418
jco	1686142
vmd	1729149
nksh	796534
mxf	65433
gvxxf	1490596
xair	1641631
insi	30125
elek	1518487
samg	1549966
tcda	1595585
lcnb	1074902
lhdx	1652724
nvve	1836875
cvly	806279
inzy	1693011
harp	1708493
byfc	1001171
groy	1834026
aeac	1827392
bsl	1486298
fron	1842223
maqc	1844419
wve	1631574
lega	1834628
imnm	1472012
tsq	1499832
virx	1061027
isaa	1845601
fxe	1328598
nen	746514
hurc	315374
eigr	1305253
imcc	1792030
cntg	1757097
mrcc	1512931
efl	1701167
lyts	763532
emp	66901
gnrs	1790665
nak	1164771
sncr	1131554
evbn	842518
tvac	1820566
kulr	1662684
gmgi	1437925
tcfc	855874
immr	1058811
atlo	1132651
ung	1376227
gapa	1839121
ship	1448397
lnfa	1823575
slgl	1684693
ueec	1096938
hglb	1622148
vtaq	1822145
pmvc	1807765
icbk	1470205
gcac	1498233
acbm	1622996
lbti	1384135
uti	1261654
enj	71508
dsac	1823466
pgrw	1833213
wism	1756640
ggm	1551949
kldi	1752474
niobf	1512228
shbi	1035092
xgn	1274737
inka	1826671
ltrx	1114925
ksi	1843351
atif	1755058
mpa	891038
inb	1395057
chmg	763563
phic	1825724
ngc	1843249
anvs	1477845
bdsx	1439725
vwtr	830122
ozsc	1679817
nwfl	1013272
brpm	1839360
snse	1829802
ft	833040
flxs	37472
mfin	1000209
hbb	1709164
pim	830622
isba	842517
panl	1606909
tnxp	1430306
jdd	1255821
nbev	1579823
xnet	1510593
oxsq	1259429
pine	1786117
wneb	1157647
nhic	1852931
esea	1341170
bwg	1504545
arl	1102238
gwso	1430300
opp	1678130
ctr	1547341
fgbi	1408534
ntz	900391
fhai	1309251
kf	748691
epm	1006655
tlmd	1791091
gldg	1538847
usdp	1610682
hzn	1637655
bcml	1730984
cee	860489
hrtg	1598665
hsaq	1814114
aaoi	1158114
mlp	63330
glq	1316463
edap	1041934
cbat	1117171
bcel	1532346
gdnsf	1771706
ger	1612875
tffp	1733413
obsv	1685316
reemf	1419806
tuem	878726
mhh	1437226
kvhi	1007587
advm	1501756
trec	7039
hie	1519505
egy	894627
cffi	913341
thca	1773087
nh	1566469
obt	1754226
clgn	1631487
ldsn	1737193
ntg	1490286
acp	1503290
teaf	1704299
spok	1289945
aryd	1838821
cyn	1874097
atxg	1650101
rmbi	1767837
uexcf	1289028
tast	809248
cofs	803164
tga	736744
ibio	1420720
jg	1737339
istr	1602658
alzn	1677077
mbio	1680048
kldo	1751299
zdge	1667313
clvr	1819615
hbp	1093082
flgc	1790169
cspr	1598674
bgx	1504234
uavs	8504
plbc	1168455
apto	882361
niq	1564584
dnif	1059213
dmf	839122
piivx	1557265
ataq	1841004
cbh	1701809
cwgl	1562151
onct	1260990
racb	1819724
gaia	1089872
hsbi	943033
rphm	1637715
blsa	1823200
plg	1095052
clnh	1479681
imux	1280776
abgi	1833764
bbxia	1814974
vnrx	93314
dbtx	1656536
bq	1815021
galt	1133416
spe	897802
sgtx	1821323
neti	1587264
mnsb	1693577
trvn	1429560
ocax	1820175
wmpn	1828376
gnss	924383
linc	1286613
lqda	1819576
sunw	1172631
pfmt	1550695
dgl	1383055
msd	904112
mrbk	1750735
ecf	793040
sybx	1527599
mnov	1226616
litb	1523836
frbk	834285
bta	1343793
mhf	830487
uihc	1401521
tela	1561921
crmd	1410098
rgco	1069533
frsx	1691221
flnt	1460329
naz	892992
ncty	1296774
mepw	1627452
jhs	759866
phas	1169245
pfd	868578
vabk	1572334
essc	1760683
gau	1377757
cik	810766
cloe	1849058
tour	1597095
iga	1332943
eusg	1832505
bchg	1732409
dla	1101396
mlac	1807594
crvs	1626971
fstr	352825
hlan	844959
lptx	1509745
cydvf	1394039
osg	75208
riv	1501072
tgan	1715768
dlhc	785557
fnwb	1556727
tyme	1537917
hyw	1785680
eq	1746466
lizi	1783407
mn	1524223
cban	711669
asur	884144
siox	1636050
sfe	86115
elev	1783032
bset	10329
rngr	1699039
scph	1604950
ffmgf	1641229
hmlp	1603016
dmo	1478102
omeg	1832010
flac	1828326
lvtx	1840748
usak	883945
oiim	1095348
sgam	1820201
asys	720500
cosg	1706509
hysr	1481028
pw	1532619
fmn	1199004
pbpb	1195734
hudi	1791725
qipt	1540013
cwco	928340
gein	1683131
ljaq	1825437
jpt	1679033
ngs	1084991
stsa	1692830
zyne	1621443
mcn	1289868
tnp	1166663
tmdi	840551
essa	1382230
wea	1163792
mist	1408443
fncb	1035976
gnft	1757064
bfin	1303942
fxy	1353613
cmpx	1738021
pwod	716605
mmnff	1776932
mict	854800
ftco	1828377
belfa	729580
rvsb	1041368
bcv	9521
fosyf	1336835
gsv	1321847
alid	1575295
tlsa	1723069
ivc	742112
admp	887247
gbcs	727346
viao	1769116
diah	1692981
sqns	1383395
lake	798081
svbi	868271
lbps	1830162
uoli	1081834
yq	1821468
gmtx	1816736
wbqnl	1785494
extn	1635881
mkty	64463
iin	88790
mcmj	1785592
pfo	882071
nukk	1592782
pebk	1093672
aneb	1815974
nymx	1018735
batl	1282648
genc	64472
aqst	1398733
bwac	1821146
otrk	1136174
osmt	1739426
dpw	896493
kuke	1809158
htoo	1819794
ftft	1066923
jhi	759828
vmm	895658
enz	316253
enlv	1596812
ebac	1841258
bfra	1712641
cxe	845606
nbst	1831978
wtrh	1653247
xflt	1703079
gpl	1300050
tllyf	1689382
ffnw	1401564
earn	1560672
gdrzf	1072725
jta	1265708
nanx	883107
idn	1040896
prog	1580063
eman	1046995
brcn	1158399
lsf	1650696
ptrs	832090
snfca	318673
sup	95552
bwmn	1847590
mbii	1441693
opbk	1722010
ddmx	1828957
banx	1578987
pnht	1620749
cmcl	766011
twin	100378
id	1698113
atnm	1388320
heq	1496749
hook	1760542
chmi	1571776
hdsn	925528
algr	1720025
sach	1682220
casi	895051
vygr	1640266
optn	1494650
eryp	1624422
pshif	1538169
hwbk	893847
bfi	1723580
rdcm	1016838
usws	1670349
bsfc	1730773
gtii	356590
lsac	1869365
lub	16099
leju	1596856
wmc	1465885
dbp	1383057
culp	723603
tusk	1679268
mbcn	836147
strt	933034
eyen	1682639
thm	1134115
hcmc	844856
jwel	1805594
aprn	1701114
eml	31107
rcat	748268
bkrp	1580095
whg	1165002
qubt	1758009
xspa	1410428
rell	355948
oeg	1108967
mdwt	355379
ampy	1533924
jsd	1509253
kxin	1713539
lbph	1832168
evoj	1834342
cfrx	1478069
hyre	1713832
jill	1687932
agd	1362481
eqos	1790515
glaq	1823383
lmpx	1731727
gne	1528356
btcy	1630113
ebmt	1478454
dkdca	1849380
arec	1590715
aptx	1674365
bene	1828735
mnp	894351
hlxa	1821586
srl	16859
adf	1840776
fust	1636051
verb	1566610
unb	706863
ofs	1487918
fpl	1589420
tlis	1584751
sama	1843100
bsbk	1787414
acr	1332551
czwi	1367859
usio	1088034
jmp	1302350
sal	1060219
pai	75398
koss	56701
mbtc	1837344
brez	1817640
ntic	875582
rocr	1839412
nny	818850
apcx	1070050
tmrc	1445942
sdsya	1163609
fcco	932781
bcyp	1833214
ggz	1585855
any	1591956
mpv	831655
kwac	1823086
ata	1825254
avbh	1443575
ircp	1128173
ovly	1431567
cpkf	847538
emyb	1449794
cpss	889609
wter	1532390
fkys	737875
orph	1764791
calb	1752036
maca	1835416
adma	1368514
mlss	855683
evax	1828253
fnrn	1114927
nmt	897419
stim	1227636
motn	1822359
pei	77281
htbx	1476963
rmi	1746967
farm	34563
fxnc	719402
resn	1579910
dcf	1627854
iaf	779336
chra	1730346
tzoo	1133311
orn	1402829
cala	1496671
svra	1160308
atnf	1690080
cgo	1285650
erlff	1271554
pypd	1611842
fnec	1142129
nbse	1173281
adra	1823584
ofed	1501078
rfm	1790177
asc	1577437
fraf	723646
nkg	1177219
gceh	748790
fcrd	1464963
tdac	1673481
aunff	1507713
aqms	1621832
fve	1159281
lmst	1358356
cih	1749797
vrdn	1590750
lomlf	1509397
when	943535
sls	1390478
qli	1779578
smwpy	1455634
seav	1763660
life	1339970
bblg	1419554
ghm	716314
gtbp	109657
gmbl	1451448
vblt	1603207
mdxl	1601280
bkep	1392091
fet	1401257
aspu	1487198
mgf	811922
eton	1710340
epsn	1726126
kzia	1075880
tjbh	1499785
ihd	1496292
fcap	1070296
lfmd	948320
csbr	771856
itegy	1579597
sbi	882300
mdna	1807983
jyac	1824119
smed	898770
bbq	1021270
vihd	1676580
inlb	1500123
cfbk	1070680
srax	1538217
pays	1496443
ksm	846596
ctgo	1502377
amao	1843656
empr	887396
frevs	36840
ubfo	1137547
elvt	1651094
sga	886136
gfasy	1389207
kfs	1072627
ncna	1709626
lark	1141688
fgovf	1064052
bway	1505065
geos	1001115
ped	1141197
vgi	1528811
sonm	1178697
qoeg	1439237
sbfg	767405
slhg	1839730
otra	1821318
bivi	1580149
ytra	1516899
anix	715446
mchx	1224133
